id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
47852,1,25,presencial,1,F,40,2,3,0,1,MG,SP,Y,5,1.0,0.0,N,0,737.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,997.0,997.0
47853,1,15,presencial,1,M,47,1,3,0,1,BA,BA,Y,84,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,N, ,0,9.0,2.0,0.0,0.0,458.0,458.0
47854,1,25,presencial,1,F,21,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,385.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,N, ,0,,,,,596.0,596.0
47855,1,10,internet,1,F,35,1,0,0,1,CE,CE,Y,107,1.0,15.0,N,1,559.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,607.0,607.0
47856,1,5,presencial,1,F,63,1,0,0,1,CE,CE,Y,107,1.0,4.0,N,1,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,608.0,608.0
47857,1,20,presencial,1,M,32,2,0,0,1,RS,RS,Y,58,1.0,10.0,N,0,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,962.0,962.0
47858,1,10,internet,1,F,74,5,0,0,1,PE,PE,Y,97,1.0,55.0,N,1,350.0,200.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,551.0,551.0
47859,2,20,presencial,1,M,49,2,3,0,1,SP,SP,Y,10,1.0,,N,1,1000.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,2.0,4.0,,,118.0,118.0
47860,1,20,internet,1,M,28,6,1,0,1,PR,PR,Y,40,1.0,5.0,N,1,458.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,819.0,819.0
47861,1,10,presencial,1,F,56,4,0,0,1,RS,RS,Y,58,1.0,10.0,N,0,2640.0,1062.0,1,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,960.0,960.0
47862,1,5,presencial,1,F,50,2,0,0,1,RS,RS,Y,58,1.0,2.0,N,1,405.0,0.0,0,0,0,0,0,0,0,0.0,0,N,RS,N, ,0,9.0,4.0,,,964.0,964.0
47863,1,15,presencial,1,F,35,2,2,0,1,PR,RO,Y,77,1.0,4.0,N,0,394.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RO,N, ,0,9.0,2.0,0.0,0.0,789.0,789.0
47864,1,25,internet,1,F,28,2,1,0,1,PB,PB,Y,103,2.0,2.0,N,1,439.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,103,0,9.0,2.0,,,581.0,581.0
47865,1,10,correio,1,F,70,1,0,0,1,PE,PE,Y,97,1.0,1.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,,521.0,521.0
47866,1,15,internet,1,F,41,2,2,0,1,SP,SP,Y,5,1.0,13.0,N,1,350.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,672.0,672.0
47867,1,25,internet,1,M,25,1,0,0,1,RS,RS,Y,58,1.0,8.0,N,1,567.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,960.0,960.0
47868,1,10,internet,1,F,41,1,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,873.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,619.0,619.0
47869,1,10,internet,1,F,61,4,0,0,1,CE,CE,Y,107,1.0,,N,1,249.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,608.0,608.0
47870,2,20,correio,1,M,22,1,0,0,1,SP,SP,Y,5,1.0,1.0,N,1,716.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,11.0,,119.0,119.0
47871,1,10,presencial,1,F,52,4,6,0,0, ,SP,Y,5,1.0,0.0,N,1,1205.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,SP,Y,5,0,11.0,2.0,11.0,0.0,518.0,518.0
47872,1,5,internet,1,M,68,2,0,0,1,RS,RS,Y,58,1.0,20.0,N,1,732.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,960.0,960.0
47873,1,10,presencial,1,M,31,2,0,0,1,SP,SP,Y,15,2.0,4.0,N,0,618.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,147.0,147.0
47874,7,25,correio,1,M,25,2,0,0,1,MA,MA,Y,125,1.0,1.0,N,1,525.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,Y,125,0,9.0,2.0,11.0,,654.0,654.0
47875,1,10,presencial,1,M,85,4,0,0,1,AL,AL,Y,100,1.0,16.0,N,0,350.0,0.0,0,0,0,0,0,1,1,10000.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,572.0,572.0
47876,1,10,internet,1,F,34,2,3,0,1,RJ,CE,Y,107,2.0,5.0,N,1,200.0,200.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,607.0,607.0
47877,1,20,internet,1,M,46,1,0,0,1,CE,CE,Y,112,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,628.0,628.0
47878,2,1,internet,1,M,47,2,0,0,1,CE,PB,Y,103,1.0,8.0,N,1,2800.0,0.0,1,1,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,589.0,589.0
47879,1,15,presencial,1,F,19,2,0,0,1,PE,PE,Y,111,1.0,1.0,N,1,375.0,147.0,0,0,0,0,0,1,1,0.0,1,Y,PE,Y,111,0,9.0,5.0,0.0,0.0,563.0,563.0
47880,1,10,internet,1,M,35,2,0,0,1,AL,AL,N, ,1.0,15.0,N,1,390.0,0.0,0,0,0,0,0,0,0,8000.0,0,Y,AL,N, ,0,9.0,2.0,16.0,2.0,572.0,572.0
47881,1,5,internet,1,F,63,4,1,0,1,RN,RN,Y,105,1.0,36.0,N,1,1965.0,0.0,1,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,590.0,590.0
47882,1,15,presencial,1,F,45,2,0,0,1,CE,CE,N, ,1.0,9.0,N,0,478.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,3.0,0.0,0.0,639.0,639.0
47883,1,25,presencial,1,F,29,1,1,0,1,PA,PA,Y,120,5.0,1.0,N,0,492.0,0.0,0,0,0,0,0,1,1,48000.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,685.0,685.0
47884,1,10,internet,1,F,45,7,6,0,1,PE,PE,Y,97,1.0,2.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,508.0,508.0
47885,2,5,internet,1,F,60,2,0,0,1,CE,CE,Y,112,5.0,0.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,629.0,629.0
47886,1,10,internet,1,F,43,7,0,0,1,RS,RS,N, ,,9.0,N,1,820.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,,,,935.0,935.0
47887,2,15,presencial,1,F,30,1,0,0,0, ,MG,Y,29,,0.0,N,1,481.0,0.0,0,0,0,0,0,0,0,0.0,1,Y, ,N, ,0,9.0,2.0,11.0,0.0,332.0,332.0
47888,1,10,internet,1,F,28,2,3,0,1,PR,MT,Y,71,2.0,1.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,783.0,783.0
47889,1,5,presencial,1,M,58,2,0,0,0, ,AL,Y,100,1.0,0.0,N,1,1430.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,1.0,11.0,0.0,570.0,570.0
47890,1,5,presencial,1,F,55,1,0,0,1,SC,SC,Y,48,1.0,15.0,N,0,627.0,0.0,0,1,0,0,0,1,1,50000.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,892.0,892.0
47891,1,15,internet,1,F,44,1,3,0,1,BA,BA,Y,86,1.0,,N,1,367.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,484.0,484.0
47892,7,25,presencial,1,M,54,2,0,0,1,RJ,RJ,Y,20,1.0,2.0,N,1,679.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,RJ,Y,20,0,9.0,2.0,0.0,0.0,260.0,260.0
47893,1,5,internet,1,M,57,2,0,0,1,CE,CE,Y,107,1.0,8.0,N,1,3500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,603.0,603.0
47894,1,20,presencial,1,F,20,1,0,0,1,MT,MT,Y,71,1.0,20.0,N,1,300.0,0.0,1,0,0,0,0,1,1,40000.0,1,Y,MT,Y,71,0,9.0,2.0,0.0,0.0,780.0,780.0
47895,2,15,presencial,1,F,50,2,0,0,1,SP,SP,Y,12,1.0,1.0,N,1,250.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,186.0,186.0
47896,1,15,internet,1,M,25,2,0,0,1,BA,BA,N, ,2.0,2.0,N,1,440.52,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,84,0,9.0,2.0,,,459.0,459.0
47897,1,15,internet,1,F,46,2,2,0,1,MG,MS,Y,75,2.0,5.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,790.0,790.0
47898,1,10,internet,1,M,67,1,0,0,1,RN,GO,Y,67,1.0,6.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,749.0,749.0
47899,1,15,internet,1,F,18,1,0,0,1,BA,BA,Y,90,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,450.0,450.0
47900,1,5,internet,1,M,28,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,442.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,596.0,596.0
47901,1,10,internet,1,F,56,2,0,0,1,BA,BA,Y,81,1.0,17.0,N,1,467.99,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,9.0,2.0,,,411.0,411.0
47902,1,5,presencial,1,F,38,1,1,0,1,PR,RO,Y,77,2.0,2.0,N,0,1268.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,RO,Y,77,0,9.0,3.0,0.0,0.0,789.0,789.0
47903,1,15,presencial,1,M,67,2,0,0,1,PR,PR,N, ,1.0,1.0,N,0,610.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,9.0,3.0,837.0,837.0
47904,1,20,presencial,1,M,37,2,2,0,1,AM,AM,Y,118,2.0,1.0,N,1,425.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AM,Y,118,0,11.0,1.0,11.0,,690.0,690.0
47905,1,10,internet,1,F,26,1,0,0,1,PR,SP,Y,5,1.0,15.0,N,1,617.28,0.0,1,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,614.0,614.0
47906,1,10,presencial,1,F,60,1,0,0,1,CE,CE,N, ,1.0,3.0,N,1,350.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,608.0,608.0
47907,1,1,internet,1,F,25,2,0,0,1,CE,CE,Y,107,1.0,12.0,N,1,440.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,603.0,603.0
47908,2,15,presencial,1,F,25,2,2,0,1,SP,SP,Y,12,1.0,1.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,171.0,171.0
47909,7,25,presencial,1,F,76,4,5,0,0, ,PE,Y,97,1.0,0.0,N,1,2989.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,558.0,558.0
47910,7,10,internet,1,M,34,2,0,0,1,RN,RN,N, ,1.0,15.0,N,1,650.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,595.0,595.0
47911,1,10,internet,1,F,62,2,1,0,1,CE,CE,Y,107,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,619.0,619.0
47912,1,10,presencial,1,F,48,1,0,0,1,BA,BA,Y,81,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,1.0,0.0,0.0,403.0,403.0
47913,1,15,internet,1,F,44,2,1,0,1,PR,PR,Y,40,1.0,4.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,815.0,815.0
47914,1,15,presencial,1,F,39,1,0,0,1,RS,RS,Y,54,1.0,13.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N,RS,N, ,0,,,,,914.0,914.0
47915,1,1,internet,1,F,25,1,0,0,1,AP,AP,Y,123,1.0,,N,1,401.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,123,0,,,,,689.0,689.0
47916,1,10,internet,1,F,50,2,0,0,1,CE,CE,Y,107,1.0,5.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,619.0,619.0
47917,1,10,internet,1,M,28,1,1,0,1,DF,DF,Y,66,1.0,13.0,N,1,664.35,0.0,1,1,0,0,0,0,0,0.0,0,Y,DF,Y,66,0,9.0,5.0,,,723.0,723.0
47918,1,10,presencial,1,M,56,0,0,0,0, ,CE,Y,107,1.0,0.0,N,1,250.0,0.0,1,1,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,5.0,11.0,0.0,604.0,604.0
47919,2,10,internet,1,F,46,7,0,0,1,MG,ES,Y,25,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,291.0,291.0
47920,1,10,internet,1,M,32,2,1,0,1,PA,PA,Y,120,1.0,1.0,N,1,401.0,0.0,0,0,0,0,0,0,0,0.0,0,N,PA,N, ,0,9.0,2.0,11.0,,684.0,684.0
47921,2,10,presencial,1,F,40,2,2,0,1,MG,MG,Y,29,1.0,6.0,N,1,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,4.0,0.0,0.0,320.0,320.0
47922,1,1,correio,1,M,54,1,0,0,1,PE,PE,Y,97,,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,Y,97,0,11.0,,,,543.0,543.0
47923,1,15,presencial,1,M,44,2,0,0,1,MG,MG,N, ,1.0,5.0,N,1,448.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,N, ,0,9.0,5.0,0.0,0.0,385.0,385.0
47924,1,15,internet,1,M,50,2,2,0,1,PE,PE,Y,97,1.0,8.0,N,1,1013.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,PE,Y,97,0,9.0,2.0,,,541.0,541.0
47925,1,10,internet,1,F,70,2,1,0,1,PE,BA,N, ,1.0,10.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,486.0,486.0
47926,1,20,presencial,1,F,44,2,2,0,1,PA,PA,Y,117,1.0,16.0,N,1,470.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,5.0,0.0,0.0,671.0,671.0
47927,1,5,presencial,1,M,45,2,0,0,1,RS,RS,N, ,1.0,15.0,N,0,1025.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,54,0,9.0,2.0,0.0,0.0,948.0,948.0
47928,1,5,internet,1,F,40,2,0,0,1,CE,CE,N, ,1.0,13.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,,,,,619.0,619.0
47929,1,15,internet,1,M,45,2,0,0,1,MA,MA,Y,126,1.0,,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,,,,656.0,656.0
47930,1,10,presencial,1,M,60,1,0,0,0, ,GO,Y,67,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,Y,67,0,9.0,3.0,11.0,0.0,753.0,753.0
47931,1,10,presencial,1,F,42,2,0,0,1,RJ,RN,Y,105,2.0,2.0,N,1,557.0,0.0,0,1,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,5.0,,,590.0,590.0
47932,1,25,internet,1,M,37,2,0,0,1,CE,SP,Y,16,1.0,,N,1,777.3,740.0,0,0,0,0,0,0,0,0.0,0,N,SP,N, ,0,11.0,,,,162.0,162.0
47933,1,25,internet,1,F,23,1,0,0,1,CE,CE,Y,112,1.0,9.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,639.0,639.0
47934,1,10,internet,1,F,67,4,0,0,1,BA,BA,Y,90,1.0,50.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,450.0,450.0
47935,1,10,presencial,1,M,54,2,0,0,1,RS,RS,Y,54,1.0,20.0,N,0,850.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,919.0,919.0
47936,1,5,internet,1,M,67,2,0,0,1,CE,CE,Y,107,1.0,6.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,607.0,607.0
47937,1,20,presencial,1,F,27,1,0,0,1,PE,SP,Y,5,2.0,7.0,N,0,600.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,2.0,0.0,0.0,662.0,662.0
47938,1,20,presencial,1,F,35,1,0,0,1,MS,MS,Y,75,1.0,10.0,N,0,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,790.0,790.0
47939,1,10,internet,1,F,33,2,2,0,1,PE,PE,Y,111,2.0,2.0,N,1,3500.0,2000.0,1,1,0,0,0,1,1,40000.0,1,N, ,N, ,0,2.0,4.0,,,563.0,563.0
47940,1,10,presencial,1,F,76,4,0,0,1,PE,PE,N, ,1.0,22.0,N,0,369.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,522.0,522.0
47941,2,15,internet,1,F,24,2,0,0,1,MG,MG,N, ,1.0,25.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,33,0,9.0,2.0,,,371.0,371.0
47942,1,10,internet,1,F,35,2,1,0,1,MA,PA,Y,120,1.0,14.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,684.0,684.0
47943,1,15,internet,1,F,56,4,0,0,1,MG,MG,Y,30,1.0,30.0,N,1,246.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,368.0,368.0
47944,7,15,presencial,1,F,40,2,2,0,1,BA,BA,Y,86,1.0,10.0,N,0,972.0,0.0,0,0,0,0,0,1,1,30000.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,484.0,484.0
47945,1,10,correio,1,F,71,4,0,0,1,BA,BA,Y,81,2.0,0.0,N,1,238.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,437.0,437.0
47946,2,1,internet,1,F,35,2,1,0,1,CE,SP,Y,5,2.0,1.0,N,1,578.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,Y,5,0,11.0,,,,338.0,338.0
47947,1,10,internet,1,F,58,4,0,0,1,MG,RJ,Y,20,1.0,1.0,N,1,692.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,230.0,230.0
47948,1,25,internet,1,F,52,1,2,0,1,AL,AL,Y,100,1.0,24.0,N,1,269.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,570.0,570.0
47949,2,20,internet,1,F,58,4,0,0,1,PB,PB,N, ,2.0,4.0,N,1,1200.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,581.0,581.0
47950,1,5,internet,1,F,48,4,0,0,1,SP,SP,Y,10,1.0,11.0,N,1,800.0,0.0,1,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,113.0,113.0
47951,1,15,presencial,1,F,26,6,0,0,1,RJ,RJ,Y,24,1.0,2.0,N,1,450.0,0.0,1,0,0,0,0,1,1,80000.0,1,Y,RJ,N, ,0,12.0,2.0,0.0,0.0,267.0,267.0
47952,1,10,internet,1,M,52,2,0,0,1,RS,RS,Y,54,1.0,20.0,N,1,528.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,932.0,932.0
47953,1,20,presencial,1,F,26,2,0,0,1,MS,MS,Y,75,1.0,1.0,N,0,450.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,5.0,0.0,0.0,798.0,798.0
47954,1,10,presencial,1,F,59,1,1,0,1,PI,GO,Y,66,1.0,2.0,N,1,634.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,728.0,728.0
47955,1,15,internet,1,F,42,2,0,0,1,MG,SP,Y,5,,,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,705.0,705.0
47956,2,10,presencial,1,F,49,2,0,0,1,BA,BA,Y,84,5.0,23.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,459.0,459.0
47957,1,25,internet,1,F,28,1,0,0,1,PE,PE,Y,97,1.0,8.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,556.0,556.0
47958,1,5,correio,1,M,22,2,0,0,1,AC,RS,Y,62,1.0,1.0,N,1,788.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,62,0,10.0,2.0,11.0,,975.0,975.0
47959,1,15,presencial,1,M,54,1,0,0,1,AL,AL,Y,100,1.0,5.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,Y,100,0,9.0,5.0,0.0,0.0,576.0,576.0
47960,1,25,presencial,1,M,18,6,0,0,1,RS,RS,Y,54,1.0,9.0,N,1,520.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,935.0,935.0
47961,1,5,presencial,1,F,43,2,0,0,1,RS,RS,Y,54,1.0,5.0,N,0,436.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,968.0,968.0
47962,1,25,presencial,1,F,48,2,0,0,1,RS,RS,N, ,1.0,40.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,978.0,978.0
47963,7,10,correio,1,F,65,2,0,0,1,PA,PA,N, ,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,680.0,680.0
47964,1,15,presencial,1,F,62,2,0,0,1,CE,CE,Y,107,1.0,1.0,N,0,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,5.0,0.0,0.0,603.0,603.0
47965,1,25,internet,1,F,59,2,0,0,1,AL,AL,Y,100,1.0,9.0,N,1,1624.0,0.0,1,0,0,0,0,0,0,0.0,0,N,AL,N, ,0,9.0,1.0,,,570.0,570.0
47966,1,10,presencial,1,F,33,1,2,0,1,MA,PA,N, ,1.0,3.0,N,0,1365.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,Y,120,0,9.0,2.0,0.0,0.0,685.0,685.0
47967,1,1,internet,1,F,50,2,2,0,1,PE,PE,Y,97,1.0,12.0,N,1,350.0,200.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,534.0,534.0
47968,2,5,internet,1,F,54,6,0,0,1,BA,BA,Y,84,1.0,10.0,N,1,350.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,458.0,458.0
47969,1,5,internet,1,F,26,1,4,0,1,MG,GO,Y,66,1.0,7.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,Y,66,0,9.0,2.0,,,728.0,728.0
47970,1,25,internet,1,M,27,2,0,0,1,GO,GO,Y,67,1.0,15.0,N,1,359.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,747.0,747.0
47971,1,1,presencial,1,F,37,2,2,0,1,RN,RN,Y,105,1.0,3.0,N,1,445.0,0.0,0,0,0,0,0,0,0,11000.0,0,Y,RN,N, ,0,9.0,5.0,,,595.0,595.0
47972,1,5,presencial,1,F,40,2,0,0,1,RS,RS,Y,54,1.0,0.0,N,1,409.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,932.0,932.0
47973,1,20,internet,1,M,19,1,0,0,1,BA,BA,Y,84,1.0,,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,455.0,455.0
47974,1,20,presencial,1,F,25,2,3,0,1,RN,RN,Y,105,1.0,1.0,N,1,550.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,11.0,,591.0,591.0
47975,1,5,internet,1,M,24,1,0,0,1,RN,RN,Y,105,2.0,2.0,N,1,1200.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,2.0,,,590.0,590.0
47976,1,5,internet,1,F,41,2,0,0,1,PI,PI,Y,110,1.0,15.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,640.0,640.0
47977,1,15,internet,1,F,18,1,0,0,1,SP,SP,Y,16,5.0,18.0,N,1,395.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,160.0,160.0
47978,1,15,internet,1,F,44,2,5,0,1,CE,CE,Y,107,1.0,10.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,4.0,,,600.0,600.0
47979,1,15,internet,1,M,43,2,2,0,1,SC,SC,Y,52,1.0,15.0,N,1,1003.0,0.0,0,0,0,0,0,1,1,80000.0,1,Y,SC,Y,52,0,9.0,5.0,,,895.0,895.0
47980,1,5,presencial,1,F,66,1,0,0,1,MG,DF,Y,66,1.0,15.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,725.0,725.0
